TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,1,200364,Daniel Elahi Galan Riveros,70,,set 2,2,2,LOSE,4,6,0.667,1,6,0.167,5,12,0.417,1,0.028,1,0.028,36,23,0.639,14,48,0.292,41,84,0.488,0.694,18,25,0.720,4,11,0.364,2,4,0.500,1,4,0.250,10,29,0.345,9,19,0.474,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,2,200064,Jeremy Chardy,,,set 2,2,2,WIN,5,6,0.833,2,6,0.333,7,12,0.583,1,0.021,5,0.104,48,34,0.708,13,36,0.361,43,84,0.512,0.604,19,29,0.655,10,19,0.526,3,4,0.750,2,4,0.500,7,25,0.280,7,11,0.636,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,1,200364,Daniel Elahi Galan Riveros,70,,set 3,3,2,LOSE,1,4,0.250,0,3,0.000,1,7,0.143,0,0.000,0,0.000,30,13,0.433,8,31,0.258,25,61,0.410,0.500,9,15,0.600,4,15,0.267,5,8,0.625,0,7,0.000,5,23,0.217,7,8,0.875,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,2,200064,Jeremy Chardy,,,set 3,3,2,WIN,3,3,1.000,3,4,0.750,6,7,0.857,1,0.032,4,0.129,31,23,0.742,17,30,0.567,36,61,0.590,0.742,18,23,0.783,1,8,0.125,7,7,1.000,3,8,0.375,6,15,0.400,11,15,0.733,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,1,200364,Daniel Elahi Galan Riveros,70,,set 4,4,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,1,0.031,2,0.062,32,19,0.594,12,36,0.333,30,68,0.441,0.594,10,19,0.526,7,13,0.538,1,3,0.333,1,6,0.167,7,21,0.333,6,15,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-038,01/17/2023,R128,Finished,2,200064,Jeremy Chardy,,,set 4,4,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,4,0.111,1,0.028,36,24,0.667,13,32,0.406,38,68,0.559,0.583,14,21,0.667,9,15,0.600,5,6,0.833,2,3,0.667,9,19,0.474,6,13,0.462,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,1,200055,Diego Sebastian Schwartzman,26,,set 1,1,1,WIN,5,5,1.000,1,5,0.200,6,10,0.600,2,0.057,0,0.000,35,23,0.657,8,24,0.333,31,59,0.525,0.657,15,23,0.652,8,12,0.667,5,5,1.000,1,1,1.000,1,12,0.083,7,12,0.583,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,2,200756,Oleksii Krutykh,188,,set 1,1,1,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,2,0.083,0,0.000,24,16,0.667,12,35,0.343,28,59,0.475,0.500,11,12,0.917,5,12,0.417,0,1,0.000,0,5,0.000,8,23,0.348,4,12,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,1,200055,Diego Sebastian Schwartzman,26,,set 2,2,2,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,2,0.047,2,0.047,43,27,0.628,13,43,0.302,40,86,0.465,0.744,20,32,0.625,5,11,0.455,2,3,0.667,1,3,0.333,5,20,0.250,10,23,0.435,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,2,200756,Oleksii Krutykh,188,,set 2,2,2,WIN,5,6,0.833,1,6,0.167,6,12,0.500,5,0.116,2,0.047,43,30,0.698,16,43,0.372,46,86,0.535,0.465,15,20,0.750,13,23,0.565,2,3,0.667,1,3,0.333,12,32,0.375,6,11,0.545,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,1,200055,Diego Sebastian Schwartzman,26,,set 3,3,1,WIN,5,5,1.000,1,4,0.250,6,9,0.667,2,0.069,1,0.034,29,23,0.793,10,25,0.400,32,54,0.593,0.655,16,19,0.842,6,10,0.600,2,2,1.000,1,4,0.250,4,10,0.400,6,15,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,2,200756,Oleksii Krutykh,188,,set 3,3,1,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,0,0.000,0,0.000,25,15,0.600,6,29,0.207,22,54,0.407,0.400,6,10,0.600,9,15,0.600,3,4,0.750,0,2,0.000,3,19,0.158,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,1,200055,Diego Sebastian Schwartzman,26,,set 4,4,1,WIN,5,6,0.833,1,6,0.167,6,12,0.500,2,0.044,1,0.022,45,30,0.667,18,47,0.383,48,92,0.522,0.644,19,29,0.655,10,16,0.625,5,6,0.833,1,4,0.250,8,27,0.296,11,20,0.550,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-039,01/17/2023,R128,Finished,2,200756,Oleksii Krutykh,188,,set 4,4,1,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,2,0.043,1,0.021,47,29,0.617,15,45,0.333,44,92,0.478,0.574,19,27,0.704,9,20,0.450,3,4,0.750,1,6,0.167,10,29,0.345,6,16,0.375,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,1,200020,Facundo Bagnis,91,,set 1,1,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,3,0.075,0,0.000,40,20,0.500,9,29,0.310,30,69,0.435,0.625,12,25,0.480,8,15,0.533,1,3,0.333,1,2,0.500,6,21,0.286,4,8,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,2,200013,Daniel Evans,30,,set 1,1,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,3,0.103,1,0.034,29,20,0.690,20,40,0.500,39,69,0.565,0.724,15,21,0.714,4,8,0.500,1,2,0.500,2,3,0.667,13,25,0.520,7,15,0.467,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,1,200020,Facundo Bagnis,91,,set 2,2,1,WIN,4,5,0.800,2,5,0.400,6,10,0.600,5,0.156,2,0.062,32,20,0.625,13,30,0.433,33,62,0.532,0.750,17,24,0.708,3,8,0.375,0,1,0.000,2,4,0.500,8,22,0.364,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,2,200013,Daniel Evans,30,,set 2,2,1,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,2,0.067,0,0.000,30,17,0.567,12,32,0.375,29,62,0.468,0.733,14,22,0.636,3,8,0.375,2,4,0.500,1,1,1.000,7,24,0.292,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,1,200020,Facundo Bagnis,91,,set 3,3,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,1,0.034,0,0.000,29,19,0.655,4,24,0.167,23,53,0.434,0.655,12,19,0.632,7,10,0.700,1,2,0.500,0,0,0.000,1,11,0.091,3,13,0.231,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,2,200013,Daniel Evans,30,,set 3,3,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,0,0.000,3,0.125,24,20,0.833,10,29,0.345,30,53,0.566,0.458,10,11,0.909,10,13,0.769,0,0,0.000,1,2,0.500,7,19,0.368,3,10,0.300,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,1,200020,Facundo Bagnis,91,,set 4,4,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,2,0.056,1,0.028,36,21,0.583,6,26,0.231,27,62,0.435,0.694,17,25,0.680,4,11,0.364,3,4,0.750,0,0,0.000,3,16,0.188,3,10,0.300,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-040,01/17/2023,R128,Finished,2,200013,Daniel Evans,30,,set 4,4,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,0,0.000,2,0.077,26,20,0.769,15,36,0.417,35,62,0.565,0.615,13,16,0.812,7,10,0.700,0,0,0.000,1,4,0.250,8,25,0.320,7,11,0.636,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,1,200301,Filip Krajinovic,54,,set 1,1,2,LOSE,1,4,0.250,1,4,0.250,2,8,0.250,1,0.045,1,0.045,22,8,0.364,9,23,0.391,17,45,0.378,0.682,7,15,0.467,1,7,0.143,1,4,0.250,1,1,1.000,6,12,0.500,3,11,0.273,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,2,200493,Holger Vitus Nodskov Rune,10,,set 1,1,2,WIN,3,4,0.750,3,4,0.750,6,8,0.750,1,0.043,2,0.087,23,14,0.609,14,22,0.636,28,45,0.622,0.522,7,12,0.583,7,11,0.636,0,1,0.000,3,4,0.750,8,15,0.533,6,7,0.857,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,1,200301,Filip Krajinovic,54,,set 2,2,2,LOSE,3,5,0.600,0,4,0.000,3,9,0.333,2,0.048,1,0.024,42,24,0.571,5,23,0.217,29,65,0.446,0.571,17,24,0.708,7,18,0.389,4,6,0.667,0,0,0.000,3,19,0.158,2,4,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,2,200493,Holger Vitus Nodskov Rune,10,,set 2,2,2,WIN,4,4,1.000,2,5,0.400,6,9,0.667,3,0.130,0,0.000,23,18,0.783,18,42,0.429,36,65,0.554,0.826,16,19,0.842,2,4,0.500,0,0,0.000,2,6,0.333,8,24,0.333,10,18,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,1,200301,Filip Krajinovic,54,,set 3,3,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,1,0.033,1,0.033,30,18,0.600,15,37,0.405,33,67,0.493,0.767,16,23,0.696,2,7,0.286,1,3,0.333,1,7,0.143,9,25,0.360,6,12,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-041,01/17/2023,R128,Finished,2,200493,Holger Vitus Nodskov Rune,10,,set 3,3,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,7,0.189,2,0.054,37,22,0.595,12,30,0.400,34,67,0.507,0.676,17,25,0.680,5,12,0.417,6,7,0.857,2,3,0.667,7,23,0.304,5,7,0.714,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,1,200024,Grigor Dimitrov,28,,set 1,1,1,WIN,6,6,1.000,0,6,0.000,6,12,0.500,3,0.086,1,0.029,35,27,0.771,15,41,0.366,42,76,0.553,0.571,17,20,0.850,10,15,0.667,0,0,0.000,0,1,0.000,7,29,0.241,8,12,0.667,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,2,200469,Aslan Karatsev,82,,set 1,1,1,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,6,0.146,3,0.073,41,26,0.634,8,35,0.229,34,76,0.447,0.707,22,29,0.759,4,12,0.333,1,1,1.000,0,0,0.000,3,20,0.150,5,15,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,1,200024,Grigor Dimitrov,28,,set 2,2,1,WIN,6,6,1.000,1,6,0.167,7,12,0.583,9,0.265,3,0.088,34,26,0.765,17,45,0.378,43,79,0.544,0.706,20,24,0.833,6,10,0.600,1,1,1.000,1,7,0.143,5,24,0.208,12,21,0.571,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,2,200469,Aslan Karatsev,82,,set 2,2,1,LOSE,5,6,0.833,0,6,0.000,5,12,0.417,2,0.044,5,0.111,45,28,0.622,8,34,0.235,36,79,0.456,0.533,19,24,0.792,9,21,0.429,6,7,0.857,0,1,0.000,4,24,0.167,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,1,200024,Grigor Dimitrov,28,,set 3,3,1,WIN,4,4,1.000,2,4,0.500,6,8,0.750,3,0.176,0,0.000,17,16,0.941,14,28,0.500,30,45,0.667,0.765,12,13,0.923,4,4,1.000,0,0,0.000,2,3,0.667,4,13,0.308,10,15,0.667,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-042,01/17/2023,R128,Finished,2,200469,Aslan Karatsev,82,,set 3,3,1,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.036,3,0.107,28,14,0.500,1,17,0.059,15,45,0.333,0.464,9,13,0.692,5,15,0.333,1,3,0.333,0,0,0.000,1,13,0.077,0,4,0.000,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,1,200027,Jan-Lennard Struff,167,,set 1,1,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,0,0.000,2,0.118,17,8,0.471,5,22,0.227,13,39,0.333,0.412,5,7,0.714,3,10,0.300,3,5,0.600,0,2,0.000,3,16,0.188,2,6,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,2,200270,Tommy Paul,35,,set 1,1,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,5,0.227,0,0.000,22,17,0.773,9,17,0.529,26,39,0.667,0.727,13,16,0.812,4,6,0.667,2,2,1.000,2,5,0.400,2,7,0.286,7,10,0.700,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,1,200027,Jan-Lennard Struff,167,,set 2,2,2,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,7,0.175,2,0.050,40,28,0.700,8,37,0.216,36,77,0.468,0.600,19,24,0.792,9,16,0.562,0,0,0.000,0,0,0.000,4,26,0.154,4,11,0.364,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,2,200270,Tommy Paul,35,,set 2,2,2,WIN,6,6,1.000,0,6,0.000,6,12,0.500,10,0.270,0,0.000,37,29,0.784,12,40,0.300,41,77,0.532,0.703,22,26,0.846,7,11,0.636,0,0,0.000,0,0,0.000,5,24,0.208,7,16,0.438,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,1,200027,Jan-Lennard Struff,167,,set 3,3,2,LOSE,1,4,0.250,1,4,0.250,2,8,0.250,1,0.045,2,0.091,22,7,0.318,6,20,0.300,13,42,0.310,0.545,6,12,0.500,1,10,0.100,2,5,0.400,1,1,1.000,2,12,0.167,4,8,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-043,01/17/2023,R128,Finished,2,200270,Tommy Paul,35,,set 3,3,2,WIN,3,4,0.750,3,4,0.750,6,8,0.750,5,0.250,1,0.050,20,14,0.700,15,22,0.682,29,42,0.690,0.600,10,12,0.833,4,8,0.500,0,1,0.000,3,5,0.600,6,12,0.500,9,10,0.900,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,1,200463,Jeffrey John Wolf,67,,set 1,1,1,WIN,4,4,1.000,2,5,0.400,6,9,0.667,6,0.231,0,0.000,26,21,0.808,12,27,0.444,33,53,0.623,0.769,16,20,0.800,5,6,0.833,1,1,1.000,1,2,0.500,4,16,0.250,8,11,0.727,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,2,200005,Jordan Thompson,88,,set 1,1,1,LOSE,3,5,0.600,0,4,0.000,3,9,0.333,6,0.222,0,0.000,27,15,0.556,5,26,0.192,20,53,0.377,0.593,12,16,0.750,3,11,0.273,1,2,0.500,0,1,0.000,4,20,0.200,1,6,0.167,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,1,200463,Jeffrey John Wolf,67,,set 2,2,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,2,0.083,1,0.042,24,15,0.625,15,40,0.375,30,64,0.469,0.625,11,15,0.733,4,9,0.444,2,3,0.667,0,3,0.000,8,27,0.296,7,13,0.538,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,2,200005,Jordan Thompson,88,,set 2,2,2,WIN,5,5,1.000,1,4,0.250,6,9,0.667,6,0.150,2,0.050,40,25,0.625,9,24,0.375,34,64,0.531,0.675,19,27,0.704,6,13,0.462,3,3,1.000,1,3,0.333,4,15,0.267,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,1,200463,Jeffrey John Wolf,67,,set 3,3,1,WIN,5,5,1.000,1,5,0.200,6,10,0.600,6,0.130,1,0.022,46,29,0.630,10,29,0.345,39,75,0.520,0.630,20,29,0.690,9,17,0.529,6,6,1.000,1,2,0.500,3,16,0.188,7,13,0.538,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,2,200005,Jordan Thompson,88,,set 3,3,1,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,5,0.172,1,0.034,29,19,0.655,17,46,0.370,36,75,0.480,0.552,13,16,0.812,6,13,0.462,1,2,0.500,0,6,0.000,9,29,0.310,8,17,0.471,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,1,200463,Jeffrey John Wolf,67,,set 4,4,1,WIN,5,6,0.833,2,6,0.333,7,12,0.583,3,0.088,3,0.088,34,22,0.647,18,41,0.439,40,75,0.533,0.735,18,25,0.720,4,9,0.444,0,1,0.000,2,5,0.400,8,25,0.320,10,16,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-044,01/17/2023,R128,Finished,2,200005,Jordan Thompson,88,,set 4,4,1,LOSE,4,6,0.667,1,6,0.167,5,12,0.417,2,0.049,0,0.000,41,23,0.561,12,34,0.353,35,75,0.467,0.610,17,25,0.680,6,16,0.375,3,5,0.600,1,1,1.000,7,25,0.280,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,1,200436,Juan Pablo Varillas,103,,set 1,1,1,WIN,5,5,1.000,1,5,0.200,6,10,0.600,6,0.158,0,0.000,38,25,0.658,13,36,0.361,38,74,0.514,0.711,18,27,0.667,7,11,0.636,4,4,1.000,1,4,0.250,5,24,0.208,8,12,0.667,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,2,200007,Alexander Zverev,13,,set 1,1,1,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,4,0.111,3,0.083,36,23,0.639,13,38,0.342,36,74,0.486,0.667,19,24,0.792,4,12,0.333,3,4,0.750,0,4,0.000,9,27,0.333,4,11,0.364,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,1,200436,Juan Pablo Varillas,103,,set 2,2,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,1,0.045,0,0.000,22,11,0.500,2,18,0.111,13,40,0.325,0.500,7,11,0.636,4,11,0.364,4,6,0.667,0,0,0.000,1,15,0.067,1,3,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,2,200007,Alexander Zverev,13,,set 2,2,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,6,0.333,0,0.000,18,16,0.889,11,22,0.500,27,40,0.675,0.833,14,15,0.933,2,3,0.667,0,0,0.000,2,6,0.333,4,11,0.364,7,11,0.636,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,1,200436,Juan Pablo Varillas,103,,set 3,3,1,WIN,4,6,0.667,3,6,0.500,7,12,0.583,0,0.000,0,0.000,37,21,0.568,17,34,0.500,38,71,0.535,0.541,15,20,0.750,6,17,0.353,2,4,0.500,3,3,1.000,9,21,0.429,8,13,0.615,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,2,200007,Alexander Zverev,13,,set 3,3,1,LOSE,3,6,0.500,2,6,0.333,5,12,0.417,2,0.059,2,0.059,34,17,0.500,16,37,0.432,33,71,0.465,0.618,12,21,0.571,5,13,0.385,0,3,0.000,2,4,0.500,6,20,0.300,10,17,0.588,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,1,200436,Juan Pablo Varillas,103,,set 4,4,2,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,4,0.087,0,0.000,46,31,0.674,5,34,0.147,36,80,0.450,0.630,23,29,0.793,8,17,0.471,2,2,1.000,0,0,0.000,2,28,0.071,3,6,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,2,200007,Alexander Zverev,13,,set 4,4,2,WIN,6,6,1.000,0,6,0.000,6,12,0.500,4,0.118,0,0.000,34,29,0.853,15,46,0.326,44,80,0.550,0.824,26,28,0.929,3,6,0.500,0,0,0.000,0,2,0.000,7,29,0.241,8,17,0.471,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,1,200436,Juan Pablo Varillas,103,,set 5,5,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,4,0.114,0,0.000,35,22,0.629,2,22,0.091,24,57,0.421,0.629,13,22,0.591,9,13,0.692,1,2,0.500,0,0,0.000,1,19,0.053,1,4,0.250,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-045,01/17/2023,R128,Finished,2,200007,Alexander Zverev,13,,set 5,5,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,5,0.227,0,0.000,22,20,0.909,13,35,0.371,33,57,0.579,0.864,18,19,0.947,2,4,0.500,0,0,0.000,1,2,0.500,8,22,0.364,5,13,0.385,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-046,01/17/2023,R128,Finished,1,200227,Matteo Berrettini,14,,set 1,1,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,3,0.136,0,0.000,22,14,0.636,10,33,0.303,24,55,0.436,0.727,12,16,0.750,2,6,0.333,0,1,0.000,0,2,0.000,7,22,0.318,3,11,0.273,,
